MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
7611,uspa/0076,USPF,5/3/08,USA,CA,San Diego,Military and Collegiate Nationals and San Diego Open
7612,uspa/0077,USPF,5/17/08,USA,CA,San Jose,San Jose Open
7613,uspa/0078,USPF,6/14/08,USA,CA,Venice Beach,Muscle Beach BP & DL
7614,uspa/0080,USPF,7/12/08,USA,CA,Fresno,Open PL BP DL Championship
7615,uspa/0081,USPF,8/2/08,USA,CA,Venice Beach,USPF Muscle Beach Push-Pull
7616,uspa/0082,USPF,9/13/08,USA,CA,Venice Beach,Muscle Beach PL BP & DL
7617,uspa/0083,USPF,9/27/08,USA,CA,Grass Valley,Sierra Nevada Cup
7618,uspa/0084,USPF,10/18/08,USA,CA,Chatsworth,Monster Benchpress and Deadlift
7619,uspa/0086,USPF,12/13/08,USA,CA,Sacramento,North California Championship
7620,uspa/0087,USPF,1/24/09,USA,CA,Los Angeles,USPF American PL Cup
7621,uspa/0088,USPF,1/25/09,USA,CA,Los Angeles,Fit Expo Bench and Deadlift
7622,uspa/0098,USPA,9/5/09,USA,CA,San Jose,Mike Womack Summer Classic PL BP DL PP
7623,uspa/0110,USPA,3/6/10,USA,CA,Saratoga,Silicon Valley Championship
7624,uspa/0135,USPA,5/21/11,USA,CA,Santa Maria,Patriot Games Powerlifting Challenge
7625,uspa/0140,USPA,7/1/11,USA,FL,Port St. Lucie,Raw National Powerlifting Championship
7626,uspa/0141,USPA,7/1/11,USA,CA,Costa Mesa,National Powerlifting Single-Ply Championship & National Bench Press Championships & National Deadlift Championships & Westernstates Multiply Invitationals
7627,uspa/0142,USPA,7/16/11,USA,NY,Angola,New York Benchpress and Deadlift Championship
7628,uspa/0143,USPA,8/5/11,USA,WY,Rock Springs,Baddest Bench at the Big Show
7629,uspa/0144,USPA,8/6/11,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship
7630,uspa/0145,USPA,8/13/11,USA,OR,Portland,Northwest Summer Powerlifting Open
7631,uspa/0146,USPA,8/20/11,USA,CA,Norwalk,Mid-Cities Benchpress
7632,uspa/0147,USPA,8/27/11,USA,FL,Port St Lucie,Treasure Coast Classic Powerlifting Championship
7633,uspa/0148,USPA,8/27/11,USA,HI,Honolulu,Hawaii Benchpress and Deadlift
7634,uspa/0149,USPA,9/3/11,USA,CA,Long Beach,Southern California Powerlifting Championship
7635,uspa/0150,USPA,9/10/11,USA,CA,Grass Valley,Sierra Nevada Cup
7636,uspa/0151,USPA,9/16/11,USA,NV,Las Vegas,Olympia PL BP DL Invitational
7637,uspa/0152,USPA,10/1/11,USA,TX,Victoria,Texas State Powerlifting Championship
7638,uspa/0153,USPA,10/9/11,USA,CA,San Jose,San Jose Open
7639,uspa/0154,USPA,10/22/12,USA,CA,San Luis Obispo,Central California Open
7640,uspa/0155,USPA,10/22/11,USA,MO,Blue Springs,Central States Raw Classic
7641,uspa/0156,USPA,10/29/11,USA,CA,Sacramento,Halloween Spooktacular Push-Pull
7642,uspa/0157,USPA,11/6/11,USA,FL,Port St Lucie,Samson Fall Classic
7643,uspa/0158,USPA,11/12/11,USA,CA,Fresno,Iron Man Multi-Ply
7644,uspa/0159,USPA,11/12/11,USA,MO,Branson,Baddest Bench in the Midwest
7645,uspa/0160,USPA,11/19/11,USA,NY,Niagara Falls,New York State Powerlifting Championship
7646,uspa/0161,IPL,11/30/11,USA,NV,Las Vegas,IPL World PL BP DL Championships
7647,uspa/0162,USPA,12/10/11,USA,CA,Modesto,NORCAL Powerlifting Championships
7648,uspa/0163,USPA,12/17/11,USA,GA,Marietta,Dirty South Championships
7649,uspa/0165,USPA,1/7/12,USA,TX,Victoria,Steve Goggins Classic Championships
7650,uspa/0166,USPA,1/14/12,USA,CA,Camp Pendleton,Camp Pendleton Open
7651,uspa/0167,USPA,1/28/12,USA,ME,Bangor,Maine State Powerlifting and Benchpress Championship
7652,uspa/0168,USPA,1/28/12,USA,CA,Los Angeles,American PL Cup and LA Fit Expo BP/DL
7653,uspa/0169,USPA,1/29/12,USA,CA,Los Angeles,Mendy Benchpress Classic
7654,uspa/0170,USPA,2/18/12,USA,CA,Concord,West Coast Open Powerlifting Championship
7655,uspa/0171,USPA,2/18/12,USA,NY,Buffalo,Red Brick Bench Press Championship IX
7656,uspa/0172,USPA,2/26/12,USA,AZ,Mesa,Southwest Desert Powerlifting Classic
7657,uspa/0173,USPA,3/24/12,USA,CA,Corona,California State Powerlifting Benchpress and Deadlift Championship
7658,uspa/0174,USPA,3/31/12,USA,FL,Callahan,IronWorks Gym Push-Pull
7659,uspa/0175,USPA,4/7/12,USA,HI,Honolulu,Hawaii State Powerlifting Championship
7660,uspa/0176,USPA,4/14/12,USA,CA,Fresno,California State Multiply and Fresno Raw Open Powerlifting and Benchpress Championship
7661,uspa/0177,USPA,4/21/12,USA,TX,Austin,Texas State Championships
7662,uspa/0178,USPA,4/22/12,USA,CA,San Jose,Wild Iron Spring Classic Powerlifting Championship
7663,uspa/0179,USPA,4/28/12,USA,MO,Branson,Southern Missouri Ironman
7664,uspa/0180,USPA,4/28/12,USA,CA,Santa Barbara,Santa Barbara Powerlifting Championship
7665,uspa/0181,USPA,5/5/12,USA,NV,Las Vegas,Las Vegas Open and SW Regional Powerlifting Championship
7666,uspa/0182,USPA,5/12/12,USA,GA,Jonesboro,Georgia State Championship
7667,uspa/0183,USPA,5/19/12,USA,MD,Baltimore,Baltimore Open Bench & Deadlift
7668,uspa/0184,USPA,5/26/12,USA,CA,Santa Maria,Patriot Games Powerlifting Challenge
7669,uspa/0185,USPA,5/26/12,USA,IN,Bloomington,Hoosier Fit Expo
7670,uspa/0186,USPA,5/27/12,USA,FL,Port St Lucie,Memorial Day Thank the Troops Powerlifting Championship
7671,uspa/0187,USPA,6/9/12,USA,WA,Kennewick,Washington State Freedom Classic Powerlifting
7672,uspa/0188,USPA,6/9/12,USA,MN,Minneapolis,Minnesota State Powerlifting Championship
7673,uspa/0189,USPA,6/23/12,USA,TX,Dallas,Johnnie Jackson Pro Push/Pull
7674,uspa/0190,USPA,6/29/12,USA,CA,Costa Mesa,National PL BP DL Championship
7675,uspa/0191,USPA,6/23/12,USA,MO,Blue Springs,Central States Open
7676,uspa/0192,USPA,7/14/12,USA,NY,Angola,New York State Benchpress and Deadlift
7677,uspa/0193,USPA,7/14/12,USA,CA,San Jose,North American Multiply and Classic Raw Powerlifting
7678,uspa/0194,USPA,7/28/12,USA,TX,Austin,Jill Mills Classic Powerlifting
7679,uspa/0195,USPA,8/3/12,USA,WY,Rock Springs,The Baddest Bench at the Big Show
7680,uspa/0196,USPA,8/3/12,USA,WY,Rock Springs,Rocky Mountain Regional Powerlifting
7681,uspa/0197,USPA,8/5/12,USA,FL,Port St Lucie,House of Pain Summer Classic
7682,uspa/0198,USPA,8/11/12,USA,CA,Norwalk,Mid-Cities Push/Pull
7683,uspa/0199,USPA,8/12/12,USA,NY,Oneonta,Central New York Open
7684,uspa/0200,USPA,8/18/12,USA,AZ,Peoria,Arizona State Powerlifting
7685,uspa/0201,USPA,8/25/12,USA,MO,West Plains,Don Rockenbach Memorial PLing Meet
7686,uspa/0202,USPA,8/25/12,USA,HI,Honolulu,Hawaii State Benchpress and Deadlift
7687,uspa/0203,USPA,9/8/12,USA,GA,Jonesboro,Southeast Regional
7688,uspa/0204,USPA,9/8/12,USA,CA,Grass Valley,Sierra Nevada Open Powerlifting
7689,uspa/0205,USPA,9/15/12,USA,CA,Long Beach,Southern California Open
7690,uspa/0206,USPA,9/28/12,USA,NV,Las Vegas,Olympia Powerlifting Benchpress and Deadlift Invitational
7691,uspa/0207,USPA,10/7/12,USA,CA,San Jose,San Jose Open
7692,uspa/0208,USPA,10/20/12,USA,CA,San Luis Obispo,Central California Open
7693,uspa/0209,USPA,10/20/12,USA,MN,Minneapolis,Halloween Havoc Push/Pull
7694,uspa/0210,USPA,10/27/12,USA,TX,San Antonio,Texas Cup Powerlifting
7695,uspa/0211,USPA,10/27/12,USA,CA,Sacramento,Halloween Spooktacular Push/Pull
7696,uspa/0212,USPA,11/3/12,USA,MO,Blue Springs,Fall Classic
7697,uspa/0213,USPA,11/10/12,USA,NY,Niagara Falls,New York State Powerlifting Championship
7698,uspa/0214,USPA,11/11/12,USA,FL,Port St Lucie,Veterans Day Thank the Troops Powerlifting Championship
7699,uspa/0215,IPL,11/9/12,USA,NV,Las Vegas,World Powerlifting Benchpress and Deadlift Championships
7700,uspa/0216,USPA,12/1/12,USA,OR,Newport,West Coast Open Classic Raw Powerlifting
7701,uspa/0217,USPA,12/8/12,USA,MD,Hagerstown,Larry Gerro Memorial Raw Powerlifting Championships
7702,uspa/0218,USPA,12/8/12,USA,CA,Fresno,59th Iron Man Powerlifting and Benchpress Championships
7703,uspa/0219,USPA,12/15/12,USA,TX,Victoria,Lift for Gifts
7704,uspa/0220,USPA,12/15/12,USA,CA,Modesto,NorCal Championships
7705,uspa/0221,USPA,1/12/13,USA,CA,San Jose,UCLA vs San Jose State Collegiate
7706,uspa/0222,USPA,1/12/13,USA,CA,Oceanside,Camp Pendleton Open
7707,uspa/0223,USPA,1/19/13,USA,CA,Los Angeles,American Cup
7708,uspa/0224,USPA,1/19/13,USA,GA,Lithia Springs,Dirty South Powerlifting
7709,uspa/0225,USPA,2/9/13,USA,CA,Concord,West Coast Open
7710,uspa/0226,USPA,2/16/13,USA,NY,Buffalo,New York State Red Brick Bench Press Championship X
7711,uspa/0227,USPA,2/23/13,USA,AZ,Peoria,Western Warrior Challenge
7712,uspa/0228,USPA,3/3/13,USA,FL,Port St Lucie,Florida State Powerlifting Championships
7713,uspa/0229,USPA,3/16/13,USA,CA,Corona,California State Powerlifting Benchpress Deadlift Championship
7714,uspa/0230,USPA,3/23/13,USA,TX,Austin,Texas State Powerlifting
7715,uspa/0231,USPA,3/23/13,USA,MO,Springfield,Midwest Show Me Classic
7716,uspa/0232,USPA,4/6/13,USA,NV,Las Vegas,Nevada State and SW Regional
7717,uspa/0233,USPA,4/6/13,USA,IL,Bloomington,Illinois State/Prairie Open Championships
7718,uspa/0234,USPA,4/6/13,USA,HI,Honolulu,Hawaii State Championship
7719,uspa/0235,USPA,4/7/13,USA,CA,San Jose,Wild Iron Spring Classic Powerlifting Championship
7720,uspa/0236,USPA,4/13/13,USA,CA,Fresno,California State Multiply and Central California Classic Raw Powerlifting Championship
7721,uspa/0237,USPA,4/13/13,USA,WA,Kennewick,Teufel Hunden Classic
7722,uspa/0238,USPA,4/27/13,USA,CA,Santa Barbara,Santa Barbara Open
7723,uspa/0239,USPA,5/4/13,USA,OH,Eaton,Midwest Regional Powerlifting Championship
7724,uspa/0240,USPA,5/11/13,USA,WY,Cheyenne,Wyoming State Mountain West Regional Powerlifting Championship
7725,uspa/0241,USPA,5/18/13,USA,UT,West Jordan,Utah State Rocky Mountain Regional Championship
7726,uspa/0242,USPA,5/18/13,USA,KY,Lawrenceburg,Beast of the Bluegrass Championship
7727,uspa/0243,USPA,5/18/13,USA,MD,Baltimore,Baltimore Open
7728,uspa/0244,USPA,5/25/13,USA,AZ,Peoria,Southwest Desert Classic Powerlifting
7729,uspa/0245,USPA,5/26/13,USA,FL,Port St Lucie,Florida Memorial Day Championship
7730,uspa/0246,USPA,6/1/13,USA,GA,Lithia Springs,Georgia State Championships
7731,uspa/0247,USPA,6/1/13,USA,MN,Minneapolis,Minnesota State Championships
7732,uspa/0248,USPA,6/8/13,USA,OR,Medford,Oregon State and Northwest Championships
7733,uspa/0249,USPA,6/15/13,USA,CA,Long Beach,Metroflex Classic Championships
7734,uspa/0250,USPA,6/15/13,USA,MO,Blue Springs,Central States III
7735,uspa/0251,USPA,6/22/13,USA,TX,San Antonio,Alamo Classic
7736,uspa/0252,USPA,6/29/13,USA,CA,Santa Clara,North American Championship
7737,uspa/0253,USPA,6/29/13,USA,MS,Hattiesburg,Deep South Powerlifting
7738,uspa/0254,USPA,7/12/13,USA,NV,Las Vegas,National PL BP DL Championship
7739,uspa/0255,USPA,7/13/13,USA,NY,Angola,New York State Benchpress and Deadlift III
7740,uspa/0256,USPA,7/27/13,USA,PA,Allentown,Beast of the Northeast Benchpress and Deadlift
7741,uspa/0257,USPA,8/3/13,USA,NM,Albuquerque,New Mexico Open
7742,uspa/0258,USPA,8/3/13,USA,WA,Kennewick,Washington Summer Strength Wars
7743,uspa/0259,USPA,8/3/13,USA,MS,Philadelphia,Central Mississippi Open
7744,uspa/0260,USPA,8/3/13,USA,MO,Branson,Midwest Warrior Bench for Cash
7745,uspa/0261,USPA,8/10/13,USA,CA,Norwalk,Mid-Cities Push/Pull
7746,uspa/0262,USPA,8/17/13,USA,CO,Colorado Springs,Centennial Open
7747,uspa/0263,USPA,8/17/13,USA,AZ,Peoria,Arizona State Powerlifting
7748,uspa/0264,USPA,8/24/13,USA,OR,Corvallis,Downing's Gym Classic
7749,uspa/0265,USPA,8/24/13,USA,NV,Las Vegas,Last Chance World Qualifier
7750,uspa/0266,USPA,8/25/13,USA,FL,Port St Lucie,Florida Summer Classic
7751,uspa/0267,USPA,9/14/13,USA,CA,Long Beach,Southern California Open
7752,uspa/0268,USPA,9/15/13,USA,TX,Austin,Capital of Texas Open
7753,uspa/0269,USPA,9/21/13,USA,CA,Grass Valley,Sierra Nevada Open
7754,uspa/0270,USPA,9/27/13,USA,NV,Las Vegas,Olympia Powerlifting Benchpress and Deadlift Invitational
7755,uspa/0271,USPA,9/28/13,USA,MD,Rosedale,Larry Garro Memorial Benchpress and Deadlift Championships
7756,uspa/0272,USPA,10/5/13,USA,NY,Oneonta,Central New York Open
7757,uspa/0273,USPA,10/5/13,USA,MO,Springfield,Midwest Monster Powerlifting
7758,uspa/0274,USPA,10/5/13,USA,GA,Lithia Springs,Southeast Regional Powerlifting Championships
7759,uspa/0275,USPA,10/6/13,USA,CA,San Jose,San Jose Open Powerlifting Championship
7760,uspa/0276,IPL,10/12/13,Brazil,SP,,Brazil National Powerlifting Championships
7761,uspa/0277,USPA,10/12/13,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge
7762,uspa/0278,USPA,10/12/13,USA,IL,Bloomington,Illinois State/Prairie Open Powerlifting Championship
7763,uspa/0279,USPA,10/12/13,USA,CA,Camp Pendleton,Military/Law Enforcement Nationals
7764,uspa/0280,USPA,10/12/13,USA,TX,Carrollton,Ross Shreves Classic
7765,uspa/0281,USPA,10/19/13,USA,CA,San Luis Obispo,Central California Open
7766,uspa/0282,USPA,10/26/13,USA,OH,Eaton,Buckeye State Monster Bash
7767,uspa/0283,USPA,10/27/13,USA,CA,San Jose,Spartan Open
7768,uspa/0284,IPL,11/6/13,USA,NV,Las Vegas,World Powerlifting Benchpress and Deadlift Championships
7769,uspa/0285,USPA,11/9/13,USA,MO,Lee's Summit,Central States Fall Classic
7770,uspa/0286,USPA,11/9/13,USA,NY,Niagara Falls,New York State Powerlifting Championship
7771,uspa/0287,USPA,11/10/13,USA,FL,Port St Lucie,USPA Veterans Day Classic Powerlifting Championship
7772,uspa/0288,USPA,11/16/13,USA,WA,Kennewick,USPA Washington State Raw Push-Pull Fall Classic
7773,uspa/0289,USPA,11/30/13,USA,OR,Corvallis,West Coast Open
7774,uspa/0290,USPA,12/7/13,USA,CA,Fresno,60th IronMan Powerlifting & Benchpress Championships
7775,uspa/0291,USPA,12/7/13,USA,MN,Minneapolis,Minnesota Midwest Squat Championship
7776,uspa/0292,USPA,12/7/13,USA,NC,Hickory,Southeast Open
7777,uspa/0293,USPA,12/14/13,USA,TX,Round Rock,Bend the Bar Powerlifting Meet
7778,uspa/0294,USPA,12/14/13,USA,GA,Lithia Springs,Biggest Deadlift in the South
7779,uspa/0295,USPA,12/14/13,USA,CA,Modesto,NorCal Open Championships
7780,uspa/0296,USPA,1/11/14,USA,CA,Camp Pendleton,USPA Camp Pendleton Open
7781,uspa/0297,USPA,1/18/14,USA,NM,Albuquerque,Southwest Open
7782,uspa/0298,USPA,1/25/14,USA,MS,Fulton,Power Zone Classic
7783,uspa/0299,USPA,1/25/14,USA,CA,Los Angeles,USPA American Cup
7784,uspa/0300,USPA,2/1/14,USA,PA,Allentown,Northeast Power Bowl
7785,uspa/0301,USPA,2/8/14,USA,CA,Vacaville,Pacific Coast Open
7786,uspa/0302,USPA,2/8/14,USA,OH,Dayton,Love 2 Lift Powerlifting Meet
7787,uspa/0303,USPA,2/15/14,USA,WA,Kennewick,RAB Fitness Spring Fling
7788,uspa/0304,USPA,2/15/14,USA,NY,Buffalo,Red Brick Bench Press Championship XI
7789,uspa/0305,USPA,2/22/14,USA,ME,Bangor,Maine State Powerlifting Championships
7790,uspa/0306,USPA,2/22/14,USA,AZ,Peoria,Western Warrior Powerlifting Challenge
7791,uspa/0307,USPA,3/15/14,USA,MO,Springfield,Midwest 'Show Me' Classic Powerlifting
7792,uspa/0308,USPA,3/22/14,USA,MD,Rosedale,Eastern Regional Open
7793,uspa/0309,USPA,3/22/14,USA,NV,Las Vegas,Nevada State and SW Regional
7794,uspa/0310,USPA,3/29/14,USA,CA,Anaheim,USPA California State Powerlifting Championships
7795,uspa/0311,USPA,3/29/14,USA,FL,Fort Lauderdale,East Coast Championships
7796,uspa/0312,USPA,3/29/14,USA,TX,Austin,Texas State Powerlifting
7797,uspa/0313,USPA,3/30/14,USA,NC,Advance,Mash Mafia's Lift for Lisa
7798,uspa/0314,USPA,4/5/14,USA,HI,Honolulu,Hawaii State Powerlifting Championship
7799,uspa/0315,USPA,4/26/14,USA,CA,Westlake Village,Los Angeles Open
7800,uspa/0316,USPA,4/26/14,USA,AZ,Peoria,Southwest Desert Classic Powerlifting
7801,uspa/0317,USPA,5/3/14,USA,OH,Miamisburg,Midwest Regional Powerlifting Championship
7802,uspa/0318,USPA,5/3/14,USA,CA,San Jose,Raw Collegiate Nationals
7803,uspa/0319,USPA,5/10/14,USA,CO,Colorado Springs,Colorado State Open
7804,uspa/0320,USPA,5/17/14,USA,CA,Merced,No Limit Best of the West Classic
7805,uspa/0321,USPA,5/17/14,USA,KY,Lawrenceburg,Beast of the Bluegrass
7806,uspa/0322,USPA,5/17/14,USA,UT,West Jordan,Rocky Mountain Regional Powerlifting Championship
7807,uspa/0323,USPA,5/24/14,USA,FL,Melbourne,Florida State Powerlifting Championships
7808,uspa/0324,USPA,5/24/14,USA,GA,Lithia Springs,Georgia State Powerlifting Championship
7809,uspa/0325,USPA,5/31/14,USA,MN,Minneapolis,Minnesota State Powerlifting Championships
7810,uspa/0326,USPA,5/31/14,USA,TX,El Paso,Sun City Classic
7811,uspa/0327,USPA,6/7/14,USA,CA,Vacaville,Old Skool Iron Classic
7812,uspa/0328,USPA,6/7/14,USA,NC,Hickory,Carolina Championships
7813,uspa/0329,USPA,6/7/14,USA,TX,Brownsville,HardKnox Powerlifting Meet
7814,uspa/0330,USPA,6/7/14,USA,PA,Allentown,Tri-State Powerlifting Championships
7815,uspa/0331,USPA,6/14/14,USA,CA,Long Beach,Metroflex Classic
7816,uspa/0332,USPA,6/14/14,USA,MO,Lee's Summit,Central States Powerlifting Championship
7817,uspa/0333,USPA,6/14/14,USA,OR,Newport,Oregon State Open
7818,uspa/0334,USPA,6/21/14,USA,TX,San Antonio,Jill Mills Alamo Classic
7819,uspa/0335,USPA,6/21/14,USA,MS,Hattiesburg,Mississippi State Powerlifting Championships
7820,uspa/0336,USPA,6/21/14,USA,CA,Santa Barbara,Santa Barbara Open
7821,uspa/0337,USPA,6/21/14,USA,UT,Orem,Utah State Bench Press Deadlift
7822,uspa/0338,USPA,7/12/14,USA,CA,San Jose,Iron Rebel Master Classic
7823,uspa/0339,USPA,7/12/14,USA,MD,Baltimore,Baltimore Open Powerlifting Championships
7824,uspa/0340,USPA,7/18/14,USA,CA,Las Vegas,National Powerlifting Championships
7825,uspa/0341,USPA,7/19/14,USA,WV,Ghent,Coalfield War Games
7826,uspa/0342,USPA,7/19/14,USA,MO,Springfield,Multiply Nationals
7827,uspa/0343,USPA,7/26/14,USA,TX,Austin,Naturally Fit Expo Games
7828,uspa/0344,USPA,7/26/14,USA,AZ,Showlow,IronWorks Powerlifting in the Pines
7829,uspa/0345,USPA,7/26/14,USA,NY,Angola,New York State Benchpress Deadlift and IronMan Championships
7830,uspa/0346,USPA,10/2/14,USA,CA,Mountain View,Boss of Bosses
7831,uspa/0347,USPA,8/10/14,USA,OH,Cleveland,Gay Games Powerlifting Championships
7832,uspa/0348,USPA,8/16/14,USA,IL,Bloomington,Illinois State Powerlifting Championship
7833,uspa/0349,USPA,8/16/14,USA,CA,Norwalk,Mid Cities Benchpress and Deadlift
7834,uspa/0350,USPA,8/16/14,USA,WA,Kennewick,Washington State Summer Strength Wars
7835,uspa/0351,USPA,8/23/14,USA,WV,Fairmont,Intense Barbell Powerlifting Classic
7836,uspa/0352,USPA,8/23/14,USA,WY,Cheyenne,Mountain West Regional and Wyoming State Open
7837,uspa/0353,USPA,8/24/14,USA,HI,Honolulu,Hawaii State Benchpress and Deadlift
7838,uspa/0354,USPA,8/24/14,USA,FL,Port St Lucie,Treasure Coast Classic
7839,uspa/0355,USPA,8/30/14,USA,KS,El Dorado,Great Plains Regional Powerlifting
7840,uspa/0356,USPA,9/6/14,USA,NM,Albuquerque,New Mexico State Open Powerlifting Championships
7841,uspa/0357,USPA,9/6/14,USA,UT,West Jordan,Rocky Mountain World Qualifier
7842,uspa/0358,USPA,9/13/14,USA,AZ,Peoria,Arizona State Open Powerlifting
7843,uspa/0359,USPA,9/13/14,USA,CA,Huntington Beach,RAF Open Powerlifting Meet
7844,uspa/0360,USPA,9/19/14,USA,NV,Las Vegas,Mr Olympia Powerlifting Benchpress and Deadlift Invitational
7845,uspa/0361,USPA,9/20/14,USA,OH,Dayton,Cold Feet Classic Powerlifting
7846,uspa/0362,USPA,9/20/14,USA,OR,Corvallis,Downing's Gym Classic
7847,uspa/0363,USPA,9/20/14,USA,CA,Grass Valley,Sierra Nevada Cup
7848,uspa/0364,USPA,9/21/14,USA,TX,Austin,Capital of Texas Open
7849,uspa/0365,USPA,9/21/14,USA,NV,Las Vegas,Nevada Desert Rampage Powerlifting Meet
7850,uspa/0366,USPA,9/27/14,USA,MD,Rosedale,Larry Garro Powerlifting Open
7851,uspa/0367,USPA,9/27/14,USA,MA,Scituate,Massachusetts State Open Powerlifting Championships
7852,uspa/0368,USPA,9/27/14,USA,TX,McAllen,South Texas Regional
7853,uspa/0369,USPA,9/27/14,USA,MO,Columbia,Strength Conditioning Factory Novice Powerlifting Meet
7854,uspa/0370,USPA,10/4/14,USA,CA,Long Beach,Southern California Open Powerlifting Championships
7855,uspa/0371,USPA,10/11/14,USA,HI,Honolulu,Hawaii Raw Power ELUA
7856,uspa/0372,USPA,10/11/14,USA,MO,Springfield,Midwest Mini Monster Powerlifting
7857,uspa/0373,USPA,10/11/14,USA,MN,Maplewood,Minnesota Nordic Cup
7858,uspa/0374,USPA,10/11/14,USA,TX,Carrollton,Ross Shreves Classic
7859,uspa/0375,USPA,10/18/14,USA,CA,Fresno,USPA Central California Open Powerlifting Championships
7860,uspa/0376,USPA,10/25/14,USA,AZ,Phoenix,Phoenix Europa Powerlifting
7861,uspa/0377,USPA,10/25/14,USA,WV,Fairmont,2nd Annual IBC Bar Fight Powerlifting Championships
7862,uspa/0378,USPA,10/25/14,USA,TX,Spring,Houston Fall Classic
7863,uspa/0379,USPA,10/25/14,USA,AL,Northport,Strong Inc's Battle of the Beasts
7864,uspa/0380,USPA,10/26/14,USA,CA,San Jose,Spartan Open
7865,uspa/0381,USPA,11/1/14,USA,MS,Waynesville,Wounded Warriors Lifting for Heroes Powerlifting
7866,uspa/0382,IPL,11/5/14,USA,NV,Las Vegas,IPL World Powerlifting Benchpress and Deadlift Championships
7867,uspa/0383,USPA,11/8/14,USA,IN,Richmond,Indiana-Ohio Border Wars
7868,uspa/0384,USPA,11/8/14,USA,PA,Allentown,The Wounded Hero's Powerlifting Classic
7869,uspa/0385,USPA,11/15/14,USA,FL,Port St Lucie,Veterans Day Classic
7870,uspa/0386,USPA,11/15/14,USA,NY,Niagara Falls,New York State Powerlifting Championships
7871,uspa/0387,USPA,11/15/14,USA,WA,Kennewick,USPA RAB Fitness Fall Brawl
7872,uspa/0388,USPA,11/22/14,USA,NC,Hickory,Iron Fest Powerlifting Meet
7873,uspa/0390,USPA,12/6/14,USA,GA,Lithia Springs,Dirty South Open Powerlifting and Biggest Deadlift in the South
7874,uspa/0391,USPA,12/6/14,USA,MO,Kansas City,Strong Like a Bull Kansas City Powerlifting Championships
7875,uspa/0392,USPA,12/6/14,USA,WV,Huntington,Thunder Throwdown
7876,uspa/0393,USPA,12/7/14,USA,TX,Austin,Bend the Bar Power Meet
7877,uspa/0394,USPA,12/13/14,USA,CA,Merced,NorCal Championships
7878,uspa/0395,USPA,12/13/14,USA,WV,Morgantown,Power for a Purpose
7879,uspa/0396,USPA,12/13/14,USA,OR,Newport,West Coast Regional Powerlifting Championships
7880,uspa/0397,USPA,12/20/14,USA,MA,Scituate,Boston Benchpress
7881,uspa/0398,USPA,1/10/15,USA,CA,Oceanside,Camp Pendleton Open
7882,uspa/0399,USPA,1/24/15,USA,CA,San Jose,Raw Collegiate National Powerlifting Championships
7883,uspa/0400,USPA,1/24/15,USA,MS,Hattiesburg,Revolution Fitness Open Powerlifting Championships
